ID	x	y	Tribe	VID	Village	User_ID	Player	AID	Alliance	Pop
48823	101	79	1	24965	Villaggio di pippo la keta	19577	pippo la keta	0		23
48826	104	79	3	25346	HYPERxSHADOW`s village	20745	HYPERxSHADOW	0		10
48840	118	79	6	27051	ATUM	26491	Guaska	368	KNIGHTS2	368
48842	120	79	1	27393	тимур	27557	тимур	28	DH	318
48845	123	79	3	27748	courtneyyyyyy	28673	Courtney	0		48
48848	126	79	1	28304	Cycsus	30370	Cycsus	125	Ералаш	262
48850	128	79	2	28777	debbie2617的村莊	31684	debbie2617	0		8
48865	143	79	6	31906	Fire Nation	39524	Sotelingo	0		24
48981	-142	78	5	31612	Natars -142|78	1	Natars	0		24
48988	-135	78	7	30183	zeplin	35283	zeplin	0		58
48996	-127	78	3	28404	sariyal	30682	yurii	0		47
48998	-125	78	1	27964	1	29305	rab	51	PB	304
49019	-104	78	1	25169	Huns0660 Köyü	20129	Huns0660	0		14
49024	-99	78	6	24670	Kayı Obası	18666	Kadir	0		157
49034	-89	78	5	16657	Natars -89|78	1	Natars	0		13
49043	-80	78	2	15302	Orkitorkii	13089	Orkitorkii	0		17
49048	-75	78	7	30247	2.	2765	matnya	27	HARD	269
49050	-73	78	2	14669	MassieTX	11462	1985aj1114	0		26
49058	-65	78	3	10837	Justelkos miestas	10215	Justelka	0		17
49069	-54	78	6	26336	01. ???	6531	Godbe	108	BRONX+	384
49072	-51	78	6	33014	02	6531	Godbe	108	BRONX+	170
49085	-38	78	1	6617	Gym	6094	Gym	250	Sky	349
49095	-28	78	2	5874	aa	5281	delic	172	Heretics	346
49098	-25	78	2	5719	Otiski Vrh	5217	Mesoreznca	10	SW	119
49105	-18	78	6	5399	01	3861	smoke	0		380
49108	-15	78	2	29605	00 Polis	4645	Lexa	11	CZ ATD	231
49111	-12	78	6	5388	Champion	4810	Champ	698	KNIGHTS4	321
49118	-5	78	1	5184	jlso0	4653	jlso0	291	ROBBERS	404
49126	3	78	7	4198	001	3825	Boston Red Sox	0		97
49131	8	78	6	4186	01 cm	3808	Tzacai	600	DaC	472
49146	23	78	1	31870	01	23258	Pand	7	Zzz	299
49154	31	78	3	5455	Mama	4914	Mama	0		255
49159	36	78	1	5871	pew pew	5399	pew	0		41
49164	41	78	3	6344	A01 - Rooibos	5923	Theezak	0		145
49165	42	78	3	33748	02	159	Wet Lingerie	7	Zzz	22
49166	43	78	3	27057	00	159	Wet Lingerie	7	Zzz	373
49173	50	78	2	7542	agemass	7423	agemass	7	Zzz	333
49178	55	78	2	8021	Village de Oulian	8295	Oulian	0		10
49182	59	78	7	8499	*	9103	nocomments	21	Тюлени	533
49187	64	78	7	28502	**	9103	nocomments	21	Тюлени	172
49193	70	78	1	14413	Kratos 3`s village	11162	Kratos 3	0		10
49196	73	78	6	14657	Equilibrium	11768	Equilib	63	KNlGHTS	508
49204	81	78	3	15391	O1	13287	Opera	0		51
49205	82	78	1	31288	Вирус 2	13446	вирус	125	Ералаш	190
49212	89	78	1	16755	Mohamed.makded	15433	Mohamed.moh.moh	270	الراية	334
49224	101	78	3	30233	01	4745	Shuric	21	Тюлени	218
49234	111	78	7	26022	Uterus	22904	L0nger	479	OMA	287
49254	131	78	2	29225	01. Edoras	32782	vari3	698	KNIGHTS4	263
49256	133	78	1	29668	Smile warning	33914	Mysmile	0		183
49261	138	78	3	30762	hugo	36689	hugo	0		16
49265	142	78	2	31675	Nikans`s villa	39025	Nikans	683	Moon	145
49267	144	78	6	32192	Osada: NataliaPL	40281	NataliaPL	0		13
49379	-145	77	7	32066	Кыргыстан	39881	Кузен кЫргЫз	684	Кузены	163
49381	-143	77	6	31545	Vesnice: zip	38714	zipik	0		15
49388	-136	77	3	30203	wavd`s	35358	wavd	0		21
49402	-122	77	1	27399	01 Dumdidum	27558	Papabär23	0		301
49404	-120	77	5	27230	Natars -120|77	1	Natars	0		25
49406	-118	77	3	26835	01	25807	Kalia	0		295
49411	-113	77	3	26147	001	23313	Starlink	0		226
49413	-111	77	6	25884	Бомбей	22390	DeltaCappa	0		33
49422	-102	77	5	24886	Natars -102|77	1	Natars	0		59
49430	-94	77	7	17335	12345678910hfz1 Köyü	16707	12345678910hfz1	0		12
49433	-91	77	3	16927	Dorf von zocki67	15800	zocki67	0		13
49453	-71	77	3	14321	Osada: gosku98	11081	gosku98	0		10
49468	-56	77	1	7972	aka487	8136	aka487	0		45
49476	-48	77	3	7309	Dorf von Feuergott	7084	Feuergott	0		10
49480	-44	77	1	7034	nhmkg92	6482	nhmkg92	0		138
49488	-36	77	1	6119	Aorta	5683	Henrikas Monte	0		19
49496	-28	77	2	28252	KAFFEEKANNE	3750	die drei ???	176	[IL]	278
49518	-6	77	2	5076	HUSTLEFORTHATMUSCLE	4508	HUSTLE	11	CZ ATD	566
49519	-5	77	2	27561	8	4508	HUSTLE	11	CZ ATD	360
49520	-4	77	3	5067	leeuw`s village	4500	leeuw	0		10
49524	0	77	3	4064	Ass	3680	Ass	35	АД	434
49530	6	77	1	4042	Armagedon	3649	Agusia	63	KNlGHTS	349
49534	10	77	1	32973	02 Подсолнух	3629	kukuruza	35	АД	97
49536	12	77	1	4185	Zak`s	3788	Zak	57	Wlk	385
49547	23	77	3	4873	Sysrq	4207	Sysrq	0		24
49553	29	77	1	5073	Комета	4521	S-agent	74	Пионеры	497
49555	31	77	3	32332	Uusi kylä	4914	Mama	0		2
49558	34	77	3	5410	01	868	муть	0		309
49563	39	77	3	5903	Perseovo	5451	Travoš P	11	CZ ATD	367
49576	52	77	5	7648	Natars 52|77	1	Natars	0		78
49582	58	77	5	8165	Natars 58|77	1	Natars	0		169
49588	64	77	7	8941	SinaySanliturk Köyü	9583	SinaySanliturk	0		10
49593	69	77	1	13794	the WALL-0	9801	tcc	55	WWW	463
49598	74	77	1	14585	Andromeda	11611	Roniga	11	CZ ATD	442
49606	82	77	6	28753	01	3121	нямням	21	Тюлени	105
49614	90	77	2	16794	Sensbachtal64	15361	Sensbachtal64	0		18
49617	93	77	2	17337	Aldeia do Talles	16734	Talles	0		30
49622	98	77	1	24524	вечный Рим	18377	Shiiboo13	0		32
49625	101	77	5	24834	Natars 101|77	1	Natars	0		39
49630	106	77	2	25357	svet	20787	booblik	0		165
49633	109	77	3	25616	Žemaičiai	21553	Desing	368	KNIGHTS2	352
49634	110	77	3	29311	02	461	Gаrfield	610	Орки	243
49639	115	77	3	26332	Vesnice: AlexLexCosV	23983	AlexLexCos	0		22
49641	117	77	1	26596	Airbytes	24954	jileanu	41	TİM +|+	262
49647	123	77	1	27487	1-4O4T4D6T	27757	erebubekir	41	TİM +|+	282
49649	125	77	3	28045	guam Дере	29530	dinmiki555	0		188
49652	128	77	6	28477	Adamantium	30896	Legend33310	0		199
49656	132	77	3	29528	Деревня TM 34	23210	TM 34	0		8
49661	137	77	3	30493	Que malos que son	36065	Pedritoypablito	740	Caca	209
49734	-191	76	6	32649	Indigo	4810	Champ	698	KNIGHTS4	59
49781	-144	76	3	31837	Odins Borg	39406	smbl	687	BBB	244
49783	-142	76	6	31346	Dedina: rivalxy	38185	rivalxy	0		11
49786	-139	76	6	30660	Denzely的村莊	36480	Denzely	0		9
49792	-133	76	6	29435	Aldeia do hondai	33328	hondai	0		14
49798	-127	76	3	28066	:)	29607	Chebba	51	PB	300
49804	-121	76	6	27046	Villaggio di BellaBenve	26470	BellaBenve	0		21
49810	-115	76	6	26331	Krai	23980	Krai	0		20
49819	-106	76	1	25188	[ДЕМОН]	20204	Sann	0		47
49821	-104	76	3	25056	Pasha59 Köyü	19811	Pasha59	0		10
49825	-100	76	3	32960	02	18218	mac leode	582	El Mondo	117
49826	-99	76	3	24499	01	18218	mac leode	582	El Mondo	320
49829	-96	76	6	20584	ALDEA DINASTIA	16968	Reina Oscura	565	Legion E	359
49832	-93	76	7	28694	Sm_00c	1297	Smollla	27	HARD	288
49839	-86	76	5	16103	Natars -86|76	1	Natars	0		72
49850	-75	76	7	14648	Mongolia	11749	King James	108	BRONX+	309
49855	-70	76	6	13814	CANNABILAND	10444	Densky	303	GDL	190
49856	-69	76	6	28612	Грозовой перевал	191	Valar	27	HARD	197
49858	-67	76	2	9110	mike	9896	yami	0		36
49862	-63	76	2	8510	Nico	9101	Nico	0		19
49864	-61	76	3	8156	Apple Pie	8417	Pie	652	UR 2	350
49870	-55	76	6	7792	vlado 1	7910	vlado	652	UR 2	379
49874	-51	76	6	7499	01. Jerusalem	7345	Kazziman	176	[IL]	361
49880	-45	76	6	6965	Aranndir	6268	Aranndir	0		12
49891	-34	76	6	5923	Tavo	5498	Gusemsebas	0		28
49903	-22	76	6	28764	00	2934	Mates55	11	CZ ATD	316
49904	-21	76	6	5385	01.Italia	4561	Diabolikantus	0		324
49907	-18	76	2	5181	Trikru	4645	Lexa	11	CZ ATD	406
49910	-15	76	6	32793	Davos	4535	hudzizd	0		82
49911	-14	76	6	5074	Klosters	4535	hudzizd	0		280
49914	-11	76	1	27479	1zt4q	4992	Aheron	108	BRONX+	229
49929	4	76	5	3874	Natars 4|76	1	Natars	0		58
49935	10	76	1	3971	01 Кукурузка	3629	kukuruza	35	АД	451
49953	28	76	1	26524	01	610	nmax1mus	7	Zzz	375
49961	36	76	7	5543	01 - Ilcae	5033	Obuun	0		126
49972	47	76	1	28843	02 Влажные фантазии	13513	Любой каприз	239	WTF	308
49976	51	76	6	7523	Villaggio	7377	Pezrey	0		14
49984	59	76	1	8175	Bursa	8474	rylerck183	147	TİM -|-	401
49990	65	76	1	8950	[DENEVER CZ]	9626	Denever	0		217
49991	66	76	1	32570	2	9987	cartorre	384	VIK	137
49992	67	76	1	9154	1	9987	cartorre	384	VIK	363
49997	72	76	6	14344	Springfield	10991	TigerRlz	0		94
50001	76	76	5	14599	Natars 76|76	1	Natars	0		8
50006	81	76	3	15212	Aldeia do Esmag	12881	EsmagaFera	0		31
50008	83	76	1	15462	вирус	13446	вирус	125	Ералаш	451
50013	88	76	2	16317	Szirmay szirma	14862	döfidákó69	384	VIK	354
50021	96	76	3	32872	Nova aldeia	17160	brunof5	137	KNIGHTS3	58
50043	118	76	7	26711	1	25351	eaglemaster	0		12
50044	119	76	7	30931	Vulva	22904	L0nger	479	OMA	121
50056	131	76	2	28968	K	32136	Kelvinnoor	0		14
50058	133	76	3	29509	Деревня Blakс	19100	Blakс	0		8
50061	136	76	6	30221	1. Hà nội	35407	Haudau0111	738	NEA	266
50067	142	76	3	31379	Villa Bnet	38248	Barrabas90	738	NEA	185
50149	-177	75	3	32865	02	25807	Kalia	0		74
50180	-146	75	6	33752	Zona.Sur	38112	Nosyad	687	BBB	14
50183	-143	75	6	31352	Деревня Нагибатор228	38190	Нагибатор228	0		8
50196	-130	75	3	28643	Aldea de Mossen	31301	Mossen	0		10
50210	-116	75	5	26302	Natars -116|75	1	Natars	0		173
50216	-110	75	6	25578	#00 Pit Bull	21429	Kadooza	0		10
50223	-103	75	3	24770	Vallalha	18987	Hollts	0		16
50226	-100	75	1	24456	Tito`s village	18069	Tito	0		17
50228	-98	75	3	24221	Desa Kurcaci 5	17349	Kurcaci 5	0		10
50231	-95	75	2	17285	Peltariet	16636	timpal0l	0		11
50239	-87	75	6	16121	Монтанезиум	14417	Alice	149	UR	432
50247	-79	75	1	14943	Вроницы	12405	K_o_T	304	TMR	448
50266	-60	75	6	8101	Деревня пыса	8435	пыса	0		12
50282	-44	75	6	6621	Dorf	6093	Kater Mau	0		34
50284	-42	75	3	6353	[01]	5908	Inevitable	0		84
50288	-38	75	6	6005	München	5587	tilona64	0		40
50302	-24	75	3	5199	Vesnice: Triplex	4684	Triplex	0		8
50306	-20	75	2	5197	Sevecen	4677	Sevecen	0		31
50309	-17	75	6	5086	Osada: Sylv3stro	4482	Sylv3stro	0		10
50314	-12	75	6	4975	Aschaufler`s village	4348	Aschaufler	0		38
50322	-4	75	1	28839	2	3139	Django	0		180
50326	0	75	7	3622	00. Dart	3301	programmer	0		38
50337	11	75	3	3836	adoks	3370	adoks	0		351
50350	24	75	2	4441	Azerbaijan	3961	Shinobi	84	TİM -I+	198
50360	34	75	1	5210	vitas	4696	vitas	0		16
50367	41	75	6	5677	tyshisvet`s village	5177	tyshisvet	23	fb	243
50371	45	75	5	6295	Natars 45|75	1	Natars	0		134
50374	48	75	2	6668	001 UVENY	6161	RUFFZ	0		12
50379	53	75	6	7471	Eol	7283	Eol	7	Zzz	336
50381	55	75	6	7611	1. Morty kill Morty	7532	Pickle Rick	125	Ералаш	327
50383	57	75	1	7704	Восточный Ветер	7744	Япончик	0		37
50386	60	75	6	30429	The stol	4102	Sh3dow	7	Zzz	272
50387	61	75	6	8193	Nezeem	8547	Nezeem	0		19
50389	63	75	1	31806	FINCA	9211	FEDERICCO	779	BEES	236
50404	78	75	3	14831	Hamburg	12109	Mellie1984	368	KNIGHTS2	307
50408	82	75	1	15306	Osada: Szysek	12688	Szysek	0		28
50411	85	75	1	15611	Chandler s	13660	newmountain94	0		10
50413	87	75	1	16096	Arendel	14362	Anonim	0		78
50416	90	75	2	16629	SKULLS	15117	SKULLS	0		13
50418	92	75	5	16849	Natars 92|75	1	Natars	0		25
50423	97	75	5	24171	Natars 97|75	1	Natars	0		15
50426	100	75	5	24399	Natars 100|75	1	Natars	0		25
50428	102	75	2	24857	.	19302	Tamirci	0		27
50430	104	75	7	24983	Dedina: Dzedzina	19612	FANUEL	137	KNIGHTS3	318
50432	106	75	3	26811	Новая деревня	372	Dirk	21	Тюлени	291
50433	107	75	6	32572	KHEOPS	20834	scoubi	604	FRC	94
50434	108	75	6	25378	GYSEH	20834	scoubi	604	FRC	310
50437	111	75	1	28105	Спарта	319	Veterok	21	Тюлени	310
50438	112	75	3	25929	Mechelen	22524	fantix	604	FRC	224
50439	113	75	1	29198	02	269	Kot	610	Орки	283
50440	114	75	6	26075	Smetisko	23038	niquiloo	0		10
50442	116	75	3	26349	قرية Abood	24018	Abood	0		16
50446	120	75	2	27061	Aldeia do negam	26519	negam	0		12
50454	128	75	6	28247	Villaggio di Ciccius	30113	Ciccius	0		12
50466	140	75	2	30899	قرية a_7001	37026	a_7001	738	NEA	285
50470	144	75	1	31495	[00]- Denver	38557	DaseCZ	738	NEA	224
50472	146	75	2	31996	قرية alawi	39762	alawi	0		12
50534	-193	74	6	32461	02	4804	Shannara	108	BRONX+	133
50535	-192	74	6	32492	Memphys	17444	Anubi	698	KNIGHTS4	140
50583	-144	74	3	31534	console.log(&#34;hello&#34;)	38685	Krystal	399	FT	187
50586	-141	74	3	30908	Osada: jusytyna	36698	jusytyna	0		10
50598	-129	74	1	33499	[02] TEMPLARIOS	28776	ELFIGURA	399	FT	65
50607	-120	74	2	26845	Moustache	25785	krzychusan	0		12
50616	-111	74	3	25598	Carvanhall	21497	Sionia Sarnelis	0		13
50620	-107	74	1	25181	Bana	20117	PKK	51	PB	189
50622	-105	74	3	24926	00Sh0ker	19448	Sh0ker	0		24
50638	-89	74	6	16246	Aldeia do Lightier	14720	Lightier	0		12
50640	-87	74	3	33163	Ružinov	19748	Skashed	11	CZ ATD	106
50642	-85	74	3	15610	Dorf von bluishcanti	13659	bluishcanti	0		10
50645	-82	74	6	15113	Crazy Cows Landsby	12675	Crazy Cow	0		12
50647	-80	74	1	14895	Uno	12278	Cassia	652	UR 2	367
50657	-70	74	3	11331	POBLAO DE ESPARTACO	10263	manolomj	303	GDL	355
50660	-67	74	6	8906	Jacko 000	9565	Jacko	303	GDL	347
50670	-57	74	2	7646	Start	7594	Mister x	652	UR 2	501
50672	-55	74	6	7491	SanchezArthur	6948	Sanchez1993Ar	0		21
50677	-50	74	6	7048	99. Albee	6531	Godbe	108	BRONX+	497
50679	-48	74	3	6928	Osada: Janon81	6289	Janon81	0		12
50684	-43	74	2	27141	C - 00	6109	bodaum	176	[IL]	377
50685	-42	74	2	33568	[02]	6109	bodaum	176	[IL]	70
50687	-40	74	6	6104	seek and destroy	5658	lax	176	[IL]	429
50702	-25	74	7	5098	mi2	4545	Agust	353	CZ ATD 2	417
50706	-21	74	7	33271	mi4	4545	Agust	353	CZ ATD 2	115
50709	-18	74	5	4915	Natars -18|74	1	Natars	0		28
50713	-14	74	1	4902	Alba	4155	Cipriot	0		28
50717	-10	74	3	4875	*1*	4206	Valian	0		12
50721	-6	74	6	32902	Kun	2733	DukeHanes	11	CZ ATD	110
50741	14	74	5	3608	Natars 14|74	1	Natars	0		55
50744	17	74	5	3834	Natars 17|74	1	Natars	0		288
50748	21	74	1	3939	La Que Sade	3575	La Que Sade	125	Ералаш	320
50756	29	74	3	4473	SlashFast	4034	SlashFast	165	OLIMP	269
50762	35	74	7	5218	Abdülhamit II`s village	4691	Abdülhamit II	0		10
50769	42	74	3	5661	Воин	5161	Воин	153	орда	184
50779	52	74	3	7142	3Q9527`s village	6756	3Q9527	0		10
50781	54	74	7	7510	БАТАВОДУР	7356	exlife25	55	WWW	462
50790	63	74	1	8303	00	8745	akaduda	0		31
50795	68	74	6	8864	Толуоля	9506	толуоля	55	WWW	335
50802	75	74	3	14337	1 Terranova	11039	Mossfish	0		105
50805	78	74	1	29747	01	3911	fun	21	Тюлени	195
50808	81	74	7	27157	02 Blueberry	10267	WhiskaS	110	www.NET	386
50812	85	74	3	29651	OO	612	Elena1912	21	Тюлени	206
50825	98	74	3	24168	PCaspian Köyü	17205	PCaspian	0		12
50833	106	74	3	33681	Новая деревня	372	Dirk	21	Тюлени	52
50836	109	74	3	29451	02	91	Garfield	610	Орки	227
50837	110	74	7	25506	Kimar/sostinė	21234	Kimar	0		12
50841	114	74	2	29491	02	379	Kiskas	610	Орки	247
50846	119	74	6	26719	01 Goku	25371	Dbz	773	D.C.	281
50849	122	74	6	27277	Vesnice: Svarta	27182	Svarta	0		10
50851	124	74	2	27432	Dorf von Kingwymeer	27697	Kingwymeer	0		12
50857	130	74	6	28735	Aldea de darvy	31589	darvypp	0		18
50859	132	74	3	28960	Aldea de Dranco	32122	Dranco	0		8
50862	135	74	3	29793	ilo Köyü	34204	iloff	0		35
50864	137	74	1	33406	[01]- Berlin	38557	DaseCZ	738	NEA	123
50866	139	74	3	30461	Aldea de sop4demoron	36001	sop4demor0n	137	KNIGHTS3	216
50981	-147	73	2	32147	Vesnice: holinkic23	40129	holinkic23	0		11
50989	-139	73	1	30413	Star	35913	AlexR	399	FT	197
50991	-137	73	1	29962	Crez	34661	Berger	0		13
50993	-135	73	2	29483	Astroo	33443	zerozle	582	El Mondo	296
50998	-130	73	3	28397	Деревня pazuzu	30695	pazuzu	0		12
51002	-126	73	6	27756	הכפר של המתגבר 202	28762	המתגבר 202	640	[עי]ברית	144
51005	-123	73	3	33396	Grab	26318	Mcsaba1990	399	FT	105
51006	-122	73	3	26998	Grabas faluja	26318	Mcsaba1990	399	FT	293
51027	-101	73	2	24422	Saquez	17571	YPG	51	PB	288
51041	-87	73	6	15990	Деревня d3mOS	14078	d3mOS	0		21
51044	-84	73	1	15284	Kali I	13038	Kali9914	0		138
51054	-74	73	1	32808	Galbadia	8711	bgh251f2	652	UR 2	115
51055	-73	73	3	13826	YENTÜRKLER01 Köyü	10476	YENTÜRKLER	0		51
51058	-70	73	3	32657	GALO INVENCIBLE	10263	manolomj	303	GDL	86
51067	-61	73	1	7960	قرية adnan	7107	adnan	0		17
51070	-58	73	6	33003	Diolvis	7323	BigMoss	652	UR 2	117
51072	-56	73	3	7469	Sibiu	7274	ultras1986	0		29
51074	-54	73	3	7289	Daveed的村莊	7068	Daveed	0		10
51077	-51	73	6	7033	Fares`s village	6477	Fares	0		12
51085	-43	73	6	6215	a	5776	atomek	176	[IL]	437
51088	-40	73	6	29808	orion	5658	lax	176	[IL]	160
51098	-30	73	6	5269	Приморско	4738	Primorsko	244	*Ch*	197
51101	-27	73	6	32886	02.Gladius	4201	Khopes	176	[IL]	175
51105	-23	73	2	5088	01. Non so giocare	4543	Ninettolo	0		128
51107	-21	73	7	4986	00	4359	Ariel	0		301
51109	-19	73	7	4874	Хутор ffcorsair	4217	ffcorsair	0		133
51117	-11	73	6	4536	Marat	4129	Marat	172	Heretics	215
51123	-5	73	5	4410	Natars -5|73	1	Natars	0		80
51127	-1	73	6	4401	lupisor	3968	lupisor	565	Legion E	221
51129	1	73	1	3450	1	3139	Django	0		420
51138	10	73	7	3532	DF01	3191	G_paspapy	0		56
51141	13	73	6	3503	krishelev86`s village	3167	krishelev86	0		8
51147	19	73	5	3607	Natars 19|73	1	Natars	0		48
51150	22	73	7	3826	Halcsi 01	3473	Halcsi	0		481
51160	32	73	7	4491	قرية Hepta	3964	Hepta	0		12
51164	36	73	1	5053	Eliot	4477	eliot	698	KNIGHTS4	561
51172	44	73	1	5745	Лень`s village	5239	Лень	0		26
51178	50	73	2	6444	قرية لحلوووووح	5666	لحلوووووح	0		8
51182	54	73	6	32152	01	6181	Super Mario	144	BC	102
51183	55	73	5	7337	Natars 55|73	1	Natars	0		189
51189	61	73	6	32633	2	7803	Luk87	493	L L	210
51190	62	73	1	33516	Ankara	8474	rylerck183	147	TİM -|-	106
51191	63	73	6	26582	00 Черный платочек	495	Ночные Ведьмы	7	Zzz	455
51195	67	73	1	8632	PUEBLITO	9211	FEDERICCO	779	BEES	384
51198	70	73	1	9137	FreedomVille	9953	Njaffels	0		53
51204	76	73	6	14249	G-35	10896	iApple	0		71
51212	84	73	3	15323	Xananar1	13129	Xananar1	779	BEES	367
51222	94	73	3	16934	Деревня Sergey19	15823	Sergey19	0		10
51226	98	73	6	27915	THE CAPITAL CITY	323	CUTHBERT	21	Тюлени	279
51228	100	73	3	24370	01	17809	ALENTEXAS	0		32
51230	102	73	3	27895	02	1475	Бяка	21	Тюлени	337
51231	103	73	7	24719	Bersserk`s village	18833	Bersserk	0		10
51241	113	73	6	25919	iyi5	22507	iyi5	0		101
51243	115	73	2	26026	Python	22821	BadDoc	0		12
51246	118	73	3	26510	Амнезия	24612	Amnesia	0		45
51257	129	73	2	28088	talentingas/sostinė	29663	talentingas	0		12
51261	133	73	3	29300	Matzendorf1	33034	Padig	698	KNIGHTS4	194
51270	142	73	1	31151	LEO	37736	Lilon	738	NEA	261
51320	192	73	1	32959	02	22500	BeforeIWake	137	KNIGHTS3	167
51377	-152	72	1	32887	AL01	2927	Doko	84	TİM -I+	40
51381	-148	72	1	32243	Bahar`s village	40194	Bahar	0		13
51389	-140	72	3	30443	Yeni Köy	35968	Ramo	0		242
51396	-133	72	6	28942	Pandanın Panı	32061	BayCharizard	556	4+1	134
51404	-125	72	3	27397	хутор vespa	27565	vespa	0		31
51411	-118	72	2	33590	Dvak	2583	Peace_Duck	51	PB	91
51417	-112	72	3	25588	Kruna`s	21464	Kruna	0		43
51423	-106	72	7	24915	Osada: gabu	19442	gabulka	0		13
51425	-104	72	3	24673	Shadow40`s village	18690	Shadow40	0		12
51429	-100	72	3	24175	Blackchov	17232	Blackchu	0		13
51439	-90	72	6	16035	Firsto	14244	Mohammad_ash	0		112
51449	-80	72	2	30105	Новая деревня	13420	SashaKok	27	HARD	232
51462	-67	72	7	8415	TiTI	8956	Titi	156	UR2	226
51474	-55	72	3	7328	#1	7139	Kurganec	0		11
51476	-53	72	6	7058	نايف الزين كله	6568	نايف	0		61
51479	-50	72	1	6946	Perviy	6317	Pervac	731	Камень	324
51485	-44	72	1	6109	VIDNOE	5664	vic64	136	vp	248
51491	-38	72	6	5629	Osada: Zbrojny123	5110	Zbrojny123	0		17
51498	-31	72	3	5105	Dorf von steffen500	4550	steffen500	0		10
51502	-27	72	7	5046	LC 20 07	4452	LC 20 07	0		13
51511	-18	72	7	4501	01	4095	Marrick	0		27
51513	-16	72	3	4463	1-1	4055	---	0		49
51520	-9	72	3	4420	Osada	3984	nefcio	0		68
51529	0	72	7	3369	Tongwancheng	3047	hefo	11	CZ ATD	295
51544	15	72	1	3540	000	3197	Clown	52	420	245
51549	20	72	6	3748	Rosamber	3406	Rosamber	7	Zzz	483
51555	26	72	2	27642	sss	698	1stas1	57	Wlk	197
51562	33	72	3	4343	vent1	3871	vent	57	Wlk	345
51568	39	72	1	27331	...	2892	swkss	7	Zzz	437
51569	40	72	1	5175	00. Keo	4646	Keo	125	Ералаш	389
51575	46	72	3	5591	Andor	5073	Rand Al Thor	744	RdT	417
51582	53	72	5	6636	Natars 53|72	1	Natars	0		59
51588	59	72	6	7604	Kolega	5968	Hanuta	0		16
51590	61	72	3	33548	2	8057	catmob	125	Ералаш	58
51591	62	72	3	7913	1	8057	catmob	125	Ералаш	227
51593	64	72	6	33769	01 Женский 588й	495	Ночные Ведьмы	7	Zzz	52
51595	66	72	1	8374	megvagLAK faluja	8883	megvagLAK	0		13
51607	78	72	3	14570	kailee`s village	11580	kailee	0		10
51610	81	72	2	14832	GECECİ	12115	GECECİ	0		15
51620	91	72	2	16290	Schöci	14788	szogabaha	384	VIK	211
51632	103	72	3	28931	02	2991	тюля	21	Тюлени	264
51633	104	72	3	24716	Деревня svarog	18826	svarog	0		10
51636	107	72	6	25081	FaRoFeiRo	19885	PICOLi.	0		10
51643	114	72	6	25917	Aldeia de Lipe33	22489	Lipe33	0		112
51645	116	72	6	33486	GreeN_AnT2	23321	GreeN_AnT	0		39
51646	117	72	6	26154	GreeN_AnT	23321	GreeN_AnT	0		294
51648	119	72	3	26509	Làng của Lee Toan	24629	Lee Toan	0		12
51654	125	72	6	27325	bobek`s village	27199	bobek	0		10
51664	135	72	3	29532	Деревня Zergon	23930	Zergon	0		8
51668	139	72	6	30503	peepeepoopoo69`s village	36094	peepeepoopoo69	0		12
51677	148	72	1	32376	Деревня patrikpogosov	40705	patrikpogosov	0		10
51785	-145	71	2	31364	Hannes den Hull´s Do	38222	Hannes den Hull	0		11
51787	-143	71	3	31105	Bibiou home	37625	Bibiou	0		37
51792	-138	71	1	29970	Pychuuu	34684	Pychuuu	0		22
51798	-132	71	3	28656	sheriff Köyü	31385	sheriff	0		10
51802	-128	71	1	27760	[01] GUARDIANES	28776	ELFIGURA	399	FT	267
51809	-121	71	1	26628	Boonmanflap	24858	onSohaïbVroo	0		25
51813	-117	71	2	27215	Duck	2583	Peace_Duck	51	PB	385
51820	-110	71	3	25299	Home all	20609	Maartenb	329	Enjoy	281
51821	-109	71	3	33683	Hai 2	20609	Maartenb	329	Enjoy	54
51822	-108	71	7	25003	[01] VINKOVCI	19667	SlavijaVk	0		20
51823	-107	71	6	32631	Isengard	17647	usserr	652	UR 2	184
51831	-99	71	3	17331	Soul	16686	soul	0		14
51845	-85	71	3	27728	0	236	megaskoda	27	HARD	294
51847	-83	71	6	14949	01	12403	Buca	0		72
51855	-75	71	6	13874	Covidikovo	10518	Zipperik	11	CZ ATD	358
51858	-72	71	3	9129	X1	9920	Donas	149	UR	453
51862	-68	71	1	33538	Залипье	12405	K_o_T	304	TMR	93
51871	-59	71	6	7490	Altrizol	7323	BigMoss	652	UR 2	378
51877	-53	71	1	31562	2.	5022	Scipiofit	652	UR 2	112
51882	-48	71	3	6380	Dorf von Xiion	5971	Xiion	0		12
51883	-47	71	2	27705	02. Куки	183	Summer	27	HARD	176
51884	-46	71	6	6253	georaz`s village	5803	georaz	0		15
51894	-36	71	1	5470	Village de vieuxsean	4915	vieuxsean	0		12
51911	-19	71	1	4375	Janek35`s village	3934	Janek35	0		10
51928	-2	71	7	4034	A2B3	3666	A2B3	0		67
51933	3	71	6	3062	yegorsmesh	2787	yegorsmesh	0		240
51934	4	71	6	26017	00	404	DoP570	110	www.NET	452
51937	7	71	6	3053	irapet`s village	2689	irapet	0		8
51943	13	71	1	3232	quangdinh`s village	2952	quangdinh	0		12
51953	23	71	1	3647	Домик	3304	Сестра	74	Пионеры	542
51991	61	71	6	7749	Luk87	7803	Luk87	493	L L	410
51995	65	71	6	8135	099	8388	NoLogic	7	Zzz	260
